,,Tax_%_GDP,GINI_Index,Social_benefits_expense_%_GDP,Interest_expense_%_GDP,OilRrents_%_GDP,Agriculture_%_GDP,ControlofCorruption,GovernmentEffectiveness,RegulatoryQuality,RuleofLaw,Political_StabilityNoViolence,VoiceandAccountability
,,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
País,Ano,,,,,,,,,,,,
San Marino,2018,31.1748293646818,28.7,16.373513133471818,0.3665937659441474,0.0,0.016406698271998,0.6588160514831543,1.0217883944511414,1.300419068336487,0.9354026913642884,0.8498075008392334,1.1128109693527222
San Marino,2019,30.379265642373703,27.74,16.60707414373032,0.379865989507718,0.0,0.0152774759329299,0.681930661201477,0.9522368550300598,1.2654863119125366,0.9354026913642884,0.8984474539756775,1.163793444633484
Saudi Arabia,2016,3.43045785167285,32.46,3.55339073994928,0.0,19.3319248920016,2.685632111594733,0.2309857606887817,0.2609961330890655,0.0793312042951583,0.3375647366046905,-0.4648284912109375,-1.727506399154663
Saudi Arabia,2017,3.14799976229469,39.3,3.53710618949461,0.0,23.3169961638686,2.528472505943615,0.3661138415336609,0.2589448392391205,0.000782094488386,0.1009024828672409,-0.6378248929977417,-1.691297173500061
Saudi Arabia,2018,11.77121807476869,46.78,5.31291037611547,0.508568209989229,28.8596010367,2.2244462939236382,0.360562264919281,0.3214860558509826,-0.0758673995733261,0.1418254077434539,-0.6224066019058228,-1.6959896087646484
Saudi Arabia,2019,10.2479909739388,44.9,6.407070079186299,0.711923907313904,24.2403488944494,2.233336373531087,0.2751486897468567,0.3061740398406982,-0.0681778714060783,0.1685323417186737,-0.6058908104896545,-1.659704566001892
Senegal,2015,16.8862545303631,56.339999999999996,1.41573229940097,1.5265247257728964,0.0,14.282576734404516,0.0591479986906051,-0.4266944229602813,-0.1575582176446914,-0.1417563408613205,-0.1166648045182228,0.2836308181285858
Senegal,2016,17.822351071867054,54.720000000000006,0.9037615432623296,1.674662215911083,0.0,14.4140203888971,9.113666601479052e-05,-0.4540811479091644,-0.1430723220109939,-0.1066033765673637,-0.2182553261518478,0.3713108897209167
Senegal,2017,17.46088230280834,54.720000000000006,1.0109202452616497,1.9265083956390503,0.0,14.982033820119694,-0.0916629135608673,-0.318205863237381,-0.1465518921613693,-0.1485601812601089,-0.050536822527647,0.3183765709400177
Senegal,2018,17.539224786433163,54.720000000000006,0.9879142902736662,2.19504764125314,0.0,14.98751955788472,-0.0246192123740911,-0.2663278579711914,-0.110048308968544,-0.2072071135044098,-0.1014740318059921,0.2132074683904647
Senegal,2019,19.75150490630904,51.019999999999996,1.0731704288943678,2.0462690071529046,0.0,14.986481139613458,0.0387790873646736,-0.058101300150156,-0.1123866215348243,-0.1904917955398559,0.0465478301048278,0.2355982363224029
Senegal,2020,18.46430972264748,41.71999999999999,1.7441387432331992,2.085542689475276,0.0,17.02569120178275,0.0303711257874965,0.0108910966664552,-0.207833394408226,-0.2755702137947082,-0.02073285728693,0.2446146607398986
Serbia,2007,36.972984843834624,39.9,16.207737465462916,0.7085898487995312,0.421333914014353,6.119036075158446,-0.3531059026718139,-0.2283538877964019,-0.3422168493270874,-0.4667415618896484,-0.5910532474517822,0.3053001761436462
Serbia,2008,36.91472712609137,39.9,17.069674248558485,0.560891442143328,0.488086409024367,7.444738419815924,-0.3121010363101959,-0.1915557831525802,-0.2899176776409149,-0.4950255155563354,-0.5438423752784729,0.2817036807537079
Serbia,2009,35.215180793805175,39.9,18.19213720561352,0.7326619039721296,0.309952722097168,7.201488924721724,-0.31243497133255,-0.0392316207289695,-0.12610824406147,-0.4133050441741943,-0.4775892496109009,0.3356197774410248
Serbia,2010,34.94922471123434,39.9,17.744064644247818,1.0512139716546978,0.628366703602784,6.602459074012393,-0.2947811782360077,-0.0460715517401695,-0.022393986582756,-0.3731288015842438,-0.4217416644096374,0.2864664793014526
Serbia,2011,33.47229227052085,39.9,16.84671662007844,1.2395390920833154,0.957415553153046,7.445150919923796,-0.2733314037322998,-0.0898597836494445,0.0252941269427537,-0.2896032929420471,-0.2828820645809173,0.2786244750022888
Serbia,2012,34.41420521691125,39.9,17.113746023441998,1.7889126334924896,1.15901269154861,6.434658118975042,-0.3297717273235321,-0.1019808948040008,-0.0633781477808952,-0.3562856018543243,-0.2172994613647461,0.1989434957504272
Serbia,2013,33.98369192027248,39.5,21.98564353147428,2.3509897322197504,0.969601006743705,7.414216373181774,-0.300804078578949,-0.0869014784693718,-0.0611573085188865,-0.3261667191982269,-0.0756380930542945,0.285488486289978
Serbia,2014,35.53024952529006,40.5,22.03911350981567,2.8897893910066546,0.85699832506548,7.065883260344159,-0.2269285917282104,0.0892740860581398,0.1412160694599151,-0.1497739851474762,0.1841107755899429,0.2126113027334213
Serbia,2015,35.49064694763652,40.5,21.12464596773674,3.06276670664624,0.395516264690373,6.713852384104603,-0.2669984698295593,0.1108452677726745,0.1553419679403305,-0.1172575876116752,0.2389820218086242,0.2310587763786316
Serbia,2016,36.332272215064776,38.8,20.23025021695197,2.965785098487104,0.279282737684307,6.811151267683687,-0.3223661780357361,0.0794210359454155,0.0562995597720146,-0.1593600064516067,0.1401536017656326,0.1999041736125946
Serbia,2017,37.34101001448072,36.2,19.44546003427023,2.5779176605919534,0.379270077131284,6.014153757323734,-0.3775187730789184,0.1177542135119438,0.0095592075958848,-0.1962158232927322,0.0868553817272186,0.1172195822000503
Serbia,2018,37.20744172342408,36.2,19.467783370651468,2.176110198233654,0.479318211079736,6.342783370926976,-0.3381807804107666,0.1212776228785514,0.1292206197977066,-0.1843530237674713,0.0089511238038539,-0.0223516337573528
Serbia,2019,37.99697040490668,36.2,19.37011753192916,2.0349737065809097,0.419362467667782,5.954416344837786,-0.3892009556293487,0.0484761521220207,0.1321522742509842,-0.1621673852205276,-0.0659501180052757,-0.0462226271629333
Serbia,2020,38.56866289712352,36.2,20.658348597242764,1.9408793490092733,0.419362467667782,6.342971285952535,-0.4258815944194793,0.0324048288166523,0.1202636510133743,-0.1848579794168472,-0.0928664207458496,-0.1175093650817871
Seychelles,2005,27.745107616341457,46.8,0.253692238162926,5.14996789444027,0.0,3.254551734112216,0.2304280996322631,0.1449615210294723,-0.0288437753915786,0.0253657437860965,0.9332358837127686,0.1744686663150787
Seychelles,2006,25.15081246626426,46.8,0.119422698632621,7.23487662313147,0.0,2.980658673937121,0.1202286481857299,-0.0166655089706182,-0.6226171851158142,-0.0041103637777268,0.9140251874923706,0.087051935493946
Seychelles,2007,23.63630634473417,46.8,0.604521502848483,6.01935524831166,0.0,2.746664741553566,0.1893787682056427,0.080388568341732,-0.8547176122665405,0.0988077893853187,0.7878271341323853,0.0640959367156028
Seychelles,2008,22.531463260264275,46.8,0.653699889801621,4.90720832855764,0.0,2.568828031048432,0.3869212567806244,0.0883821472525596,-0.6558670997619629,0.2219159454107284,0.750472366809845,-0.0051315682940185
Seychelles,2009,25.373623553372184,46.8,0.494798833008935,5.9185186328574,0.0,2.256942686204804,0.427947998046875,0.1320165991783142,-0.5540637969970703,0.0786851048469543,0.5989208817481995,0.0398969277739524
Seychelles,2010,27.92019376257963,46.8,0.0663710512839174,5.3382556665029,0.0,2.260877402819308,0.4489770829677582,0.2026287168264389,-0.4953182935714721,0.0313091538846492,0.8567662239074707,0.1016564890742302
Seychelles,2011,32.9566471593261,46.8,3.485197402715,2.94886091784589,0.0,2.2213769324037584,0.4228587448596954,0.2756782472133636,-0.3770286440849304,-0.0115522732958197,0.9377540946006776,0.0178980883210897
Seychelles,2012,30.4051783429871,46.8,2.67959644544944,3.8689841183178,0.0,2.0448128588916243,0.4177048504352569,0.3951731026172638,-0.2842705547809601,-0.0142705338075757,0.7442663311958313,0.050829604268074
Seychelles,2013,28.0660557420326,46.8,3.30652387458137,2.66513310183869,0.0,2.667339014592127,0.4420210123062134,0.3819878697395324,-0.2841011583805084,0.0716410502791404,0.8255889415740967,0.0200992990285158
Seychelles,2014,30.0824728254014,46.8,3.38659248049234,2.78154217934144,0.0,2.3696966865838323,0.4381422698497772,0.3604800701141357,-0.3328606784343719,0.1262981593608856,0.3616324365139007,-0.0475149154663085
Seychelles,2015,29.5985834380958,46.8,3.00943241368145,3.34503744784462,0.0,2.0459773692357937,0.8839535117149353,0.422565758228302,-0.0918800756335258,0.2009522467851638,0.6887797713279724,0.0801112875342369
Seychelles,2016,31.7150038440665,46.8,5.49394587449332,3.25412266117746,0.0,2.010871145964804,0.7762050032615662,0.3697400391101837,-0.2591546177864074,0.1508064866065979,0.7330045104026794,0.1615191847085952
Seychelles,2017,31.9877808611538,46.8,6.58064057310803,2.98544444130399,0.0,1.8760547714022708,0.6720985770225525,0.4083837270736694,-0.1759431958198547,0.0938101112842559,0.7933624982833862,0.1907691657543182
Seychelles,2018,33.3066904782786,32.1,5.93900813231755,2.59480244092764,0.0,2.0323301146734662,0.705756425857544,0.5030127167701721,-0.1609531790018081,0.1980097293853759,0.6875580549240112,0.1854927390813827
Singapore,2001,14.5855191514965,44.32000000000001,0.0,0.310158273953666,0.0,0.0823566559095407,2.208548784255981,2.1990694999694824,2.141957521438598,1.2985215187072754,1.1412782669067385,0.1304970830678939
Singapore,2002,12.6887393397993,40.739999999999995,0.0,0.269767728175519,0.0,0.0710328000140013,2.320979595184326,1.8549132347106927,1.940935492515564,1.4067490100860596,1.257209062576294,0.0586192682385444
Singapore,2003,12.4460741638593,40.739999999999995,0.0,0.223374494982597,0.0,0.0611340723110266,2.2289280891418457,1.947802186012268,1.8177897930145264,1.5732996463775637,0.878139078617096,-0.0210195165127515
Singapore,2004,11.6045115798244,40.739999999999995,0.0,0.149665951767447,0.0,0.0556489896262465,2.325579881668091,1.989662528038025,1.7727417945861816,1.6572208404541016,1.0947275161743164,0.0775112137198448
Singapore,2005,11.5770274018324,40.739999999999995,0.0,0.0954292671690414,0.0,0.0550481142142598,2.1661696434021,1.958422303199768,1.7477123737335205,1.7074854373931885,1.1564836502075195,0.1324386894702911
Singapore,2006,11.8310221766032,40.739999999999995,0.0,0.059705587934898,0.0,0.0488654244516825,2.1851651668548584,2.2124741077423096,1.7536650896072388,1.5865778923034668,1.2502590417861938,-0.3871925175189972
Singapore,2007,12.8204281959211,40.739999999999995,0.0,0.0201688610387477,0.0,0.0428679973714473,2.2418665885925293,2.3754587173461914,1.807519674301148,1.6123592853546145,1.1741217374801636,-0.3632096648216247
Singapore,2008,13.7543914469361,42.48,0.0,0.0120463631664559,0.0,0.0414321884664468,2.247644424438477,2.4369750022888184,1.8686466217041016,1.6060874462127686,1.3455805778503418,-0.3348354995250702
Singapore,2009,12.9549265300847,40.739999999999995,0.0,0.0119258696610593,0.0,0.040687761270138,2.2170891761779785,2.270796537399292,1.7787419557571411,1.5660052299499512,1.1794462203979492,-0.234220802783966
Singapore,2010,12.7858239691039,40.739999999999995,0.0,0.0016514766494964,0.0,0.0361795717843379,2.1801552772521973,2.241065263748169,1.7860872745513916,1.6259618997573853,1.1694148778915403,-0.2089661955833435
Singapore,2011,13.1057219512653,41.879999999999995,0.0,0.0012237885134071,0.0,0.0346645211472078,2.1097781658172607,2.15462327003479,1.7895961999893188,1.6699298620224,1.1914217472076416,-0.1020271852612495
Singapore,2012,13.5806687357042,42.48,0.0,0.0008677483692432,0.0,0.0333269608062467,2.123504161834717,2.1659247875213623,1.965846061706543,1.731099247932434,1.3681745529174805,0.0530913695693016
Singapore,2013,13.2712500808714,41.879999999999995,0.0,0.0006755522574747,0.0,0.0344271823520806,2.077939033508301,2.08923602104187,1.9704020023345947,1.7054213285446167,1.378178358078003,0.0367684364318847
Singapore,2014,13.5565571344028,42.36,0.0,0.0002255933669534,0.0,0.0345909829328591,2.071659564971924,2.1826813220977783,2.233457088470459,1.8247148990631104,1.1862714290618896,-0.0986594259738922
Singapore,2015,13.1397745298612,41.879999999999995,0.0,0.0005667808336448,0.0,0.0326135138026483,2.093367338180542,2.236044645309448,2.26054310798645,1.8133363723754885,1.3117527961730957,-0.1618217229843139
Singapore,2016,13.3258853369829,43.96,3.38520859819971,0.0006334554091584,0.0,0.0316096247674126,2.088078737258911,2.2056803703308105,2.180612087249756,1.825398325920105,1.4957586526870728,-0.1503981053829193
Singapore,2017,14.0473782042035,41.120000000000005,3.23996550578071,0.0001537877868348,0.0,0.030773118173203,2.137122631072998,2.2233383655548096,2.1183319091796875,1.8277077674865725,1.6156699657440186,-0.1690625101327896
Singapore,2018,13.1417170586072,43.96,3.21393990146906,0.0001174027881076,0.0,0.0302095799468335,2.174483299255371,2.2305853366851807,2.126329183578491,1.844995141029358,1.4879364967346191,-0.0839706510305404
Singapore,2019,13.3221422307881,43.96,3.2412913071476,0.0883522865698507,0.0,0.0323845229391676,2.1595826148986816,2.220709085464477,2.161546468734741,1.878919243812561,1.5007864236831665,-0.2060102671384811
Slovak Republic,2001,32.86351137041512,27.1,15.902905530255628,3.9891635506539935,0.012939600057147,2.120217678599322,0.2258144617080688,0.605526864528656,0.5668238401412964,0.3423570394515991,0.6618505120277405,0.8486815094947815
Slovak Republic,2002,32.97608325854889,27.1,16.325916500354914,3.567438620929826,0.0114890216313498,2.042899047670073,-0.0066482429392635,0.6015927195549011,0.959157645702362,0.3171788454055786,0.9390084743499756,0.976482391357422
Slovak Republic,2003,32.76356272375507,27.1,15.150732289444155,2.5247797104593794,0.0097534576954963,1.8103835297138844,0.310930997133255,0.7055912017822266,0.9691388607025146,0.3624235093593597,0.9475145936012268,0.931504726409912
Slovak Republic,2004,31.68818326720844,27.1,15.6216193974255,2.1897793620818087,0.0097851647038765,1.6674814979164685,0.3941473960876465,0.8739669919013977,1.1446714401245115,0.516409695148468,0.592736005783081,0.9475249648094176
Slovak Republic,2005,31.32572258228086,29.3,17.056939008350863,1.7365526011377526,0.01062530742702,1.6187862756445075,0.4919470548629761,0.9271799325942992,1.1619170904159546,0.5449038147926331,0.8953887820243835,0.8999567627906799
Slovak Republic,2006,29.22794323774783,25.8,16.53914735971785,1.4643710056882888,0.0102541036942744,1.8482960641963893,0.4223816990852356,0.8825374841690063,1.133783221244812,0.546778678894043,0.7819172739982605,0.9311232566833496
Slovak Republic,2007,29.05623835360092,24.7,16.229364203580197,1.423435760956124,0.007174278648566,2.295997527173669,0.3496629893779754,0.7320562601089478,1.0212482213974,0.4927936792373657,1.035826325416565,0.9474362134933472
Slovak Republic,2008,28.873613877120164,26.0,16.252200738876716,1.3547439445055152,0.0070963502456011,2.533200864130902,0.3621188700199127,0.8648350238800049,1.1154030561447144,0.5902709364891052,1.0807702541351318,0.9354530572891236
Slovak Republic,2009,28.78165705860789,27.2,19.244221513210736,1.4712842555249543,0.0035336195187221,2.0851332836543537,0.2703548967838287,0.8689755797386169,1.0500768423080444,0.5397605895996094,0.9190537333488464,0.8762503266334534
Slovak Republic,2010,28.020107466644014,27.3,19.41462062573512,1.3123190679967012,0.0043396879031549,1.5697610288011858,0.2522931098937988,0.7888672351837158,1.0012304782867432,0.568906307220459,1.0533168315887451,0.910906970500946
Slovak Republic,2011,28.994116780848312,26.5,18.53927451984092,1.5517309566717437,0.0069514695553762,1.8850696156579951,0.2369952201843261,0.7846150398254395,1.0046383142471311,0.6042221188545227,0.9747573137283324,0.9659790396690368
Slovak Republic,2012,28.604205458860104,26.1,18.68524976962536,1.7852051897498873,0.005158201628278,1.9051089434031048,0.0762675926089286,0.7878656983375549,1.0469378232955933,0.4909584820270538,1.088400959968567,0.973016917705536
Slovak Republic,2013,30.87114482858671,28.1,18.941977495913275,1.9052407899667867,0.0040657314696464,2.2265243345118684,0.0560333207249641,0.7300130724906921,0.9341252446174622,0.4685842096805572,1.119518160820007,0.9595502614974976
Slovak Republic,2014,31.79894532305049,26.1,19.01313101647051,1.950650191819048,0.0032166075122388,2.7533228395505875,0.1278092861175537,0.7975253462791443,0.8897797465324402,0.4855319857597351,1.039121150970459,0.9595861434936525
Slovak Republic,2015,32.601487320666564,26.5,18.75483153561096,1.7807280148832394,0.0017235287802936,2.1979843893487727,0.1429831087589264,0.7683401107788086,0.7886619567871094,0.4926068484783172,0.8745452165603638,0.9654340744018556
Slovak Republic,2016,33.03855820065016,25.2,19.14838590279023,1.7012504395353591,0.001083357882207,2.2445742015861603,0.1863193213939666,0.8302189111709595,0.8890519142150879,0.6252690553665161,0.7211706638336182,0.9614294171333312
Slovak Republic,2017,33.91241648271658,25.2,16.873834900607783,1.4509666996100032,0.0011766582812239,2.0906550245541764,0.1321426033973693,0.7037069201469421,0.8261192440986633,0.5429750680923462,0.9099894165992736,0.9120528697967528
Slovak Republic,2018,34.07250947327896,25.0,16.490662133518917,1.3602017086594604,0.0011474054352147,2.1498584826532423,0.2620580792427063,0.6173107028007507,0.8082805871963501,0.5021188259124756,0.743443489074707,0.8372355699539185
